CO2_Zone_1,dz1,CO2_Zone_2,dz2,CO2_Zone_3,dz3,CO2_Zone_4,dz4,CO2_Zone_5,dz5,CO2_Zone_6,dz6,temp_f,press_f,humid_f,pass_f,class_0,class_1,class_2,class_3,class_4
1419.45014,0.012886778,1420.572467,0.012872389,1421.44668,0.012858015,1421.561523,0.012843655,1421.563586,0.012829311,1421.446603,0.012814983,22,80,0.11548,140,1,0,0,0,0
1419.462938,0.012797804,1420.585251,0.012783513,1421.45945,0.012769239,1421.574278,0.012754978,1421.576327,0.012740733,1421.45933,0.012726504,22,80,0.11548,140,1,0,0,0,0
1419.475648,0.012709443,1420.597946,0.012695252,1421.472131,0.012681075,1421.586945,0.012666913,1421.588979,0.012652767,1421.471969,0.012638636,22,80,0.11548,140,1,0,0,0,0
1419.488269,0.012621693,1420.610553,0.012607599,1421.484724,0.012593521,1421.599524,0.012579457,1421.601545,0.012565408,1421.48452,0.012551374,22,80,0.11548,140,1,0,0,0,0
1419.500804,0.012534549,1420.623074,0.012520552,1421.497231,0.012506571,1421.612017,0.012492604,1421.614023,0.012478652,1421.496985,0.012464715,22,80,0.11548,140,1,0,0,0,0
1419.513252,0.012448006,1420.635508,0.012434106,1421.509651,0.012420221,1421.624423,0.012406351,1421.626416,0.012392495,1421.509363,0.012378655,22,80,0.11548,140,1,0,0,0,0
1419.525614,0.012362061,1420.647856,0.012348257,1421.521986,0.012334468,1421.636744,0.012320693,1421.638723,0.012306933,1421.521656,0.012293188,22,80,0.11548,140,1,0,0,0,0
1419.537891,0.012276709,1420.660119,0.012263,1421.534235,0.012249307,1421.64898,0.012235627,1421.650945,0.012221962,1421.533865,0.012208312,22,80,0.11548,140,1,0,0,0,0
1419.550083,0.012191946,1420.672298,0.012178332,1421.5464,0.012164733,1421.661131,0.012151148,1421.663082,0.012137577,1421.545989,0.012124021,22,80,0.11548,140,1,0,0,0,0
1419.56219,0.012107769,1420.684392,0.012094249,1421.55848,0.012080744,1421.673198,0.012067252,1421.675136,0.012053775,1421.558029,0.012040313,22,80,0.11548,140,1,0,0,0,0
1419.574215,0.012024173,1420.696403,0.012010746,1421.570478,0.011997334,1421.685182,0.011983936,1421.687107,0.011970552,1421.569986,0.011957183,22,80,0.11548,140,1,0,0,0,0
1419.586156,0.011941154,1420.70833,0.01192782,1421.582392,0.011914501,1421.697083,0.011901195,1421.698995,0.011887903,1421.581861,0.011874626,22,80,0.11548,140,1,0,0,0,0
1419.598014,0.011858708,1420.720176,0.011845466,1421.594224,0.011832239,1421.708902,0.011819025,1421.7108,0.011805825,1421.593654,0.01179264,22,80,0.11548,140,1,0,0,0,0
1419.609791,0.011776831,1420.73194,0.011763681,1421.605975,0.011750545,1421.72064,0.011737422,1421.722525,0.011724314,1421.605365,0.011711219,22,80,0.11548,140,1,0,0,0,0
1419.621487,0.01169552,1420.743622,0.011682461,1421.617644,0.011669415,1421.732296,0.011656383,1421.734168,0.011643365,1421.616995,0.011630361,22,80,0.11548,140,1,0,0,0,0
1419.633102,0.01161477,1420.755224,0.011601801,1421.629233,0.011588846,1421.743872,0.011575903,1421.745731,0.011562975,1421.628545,0.011550061,22,80,0.11548,140,1,0,0,0,0
1419.644636,0.011534578,1420.766746,0.011521698,1421.640742,0.011508832,1421.755368,0.011495979,1421.757214,0.01148314,1421.640016,0.011470316,22,80,0.11548,140,1,0,0,0,0
1419.656091,0.011454939,1420.778188,0.011442149,1421.652171,0.011429372,1421.766785,0.011416607,1421.768618,0.011403857,1421.651407,0.011391121,22,80,0.11548,140,1,0,0,0,0
1419.667467,0.011375851,1420.789551,0.011363148,1421.663522,0.011350459,1421.778122,0.011337783,1421.779943,0.011325121,1421.662719,0.011312473,22,80,0.11548,140,1,0,0,0,0
1419.678764,0.011297308,1420.800836,0.011284693,1421.674794,0.011272092,1421.789382,0.011259503,1421.79119,0.011246928,1421.673953,0.011234367,22,80,0.11548,140,1,0,0,0,0
1419.689984,0.011219307,1420.812042,0.01120678,1421.685988,0.011194266,1421.800564,0.011181764,1421.802359,0.011169276,1421.68511,0.011156802,22,80,0.11548,140,1,0,0,0,0
1419.701125,0.011141846,1420.823172,0.011129404,1421.697105,0.011116977,1421.811668,0.011104561,1421.813452,0.011092159,1421.69619,0.011079771,22,80,0.11548,140,1,0,0,0,0
1419.71219,0.011064918,1420.834224,0.011052563,1421.708145,0.011040221,1421.822696,0.011027891,1421.824467,0.011015575,1421.707193,0.011003273,22,80,0.11548,140,1,0,0,0,0
1419.723179,0.010988522,1420.845201,0.010976252,1421.719109,0.010963996,1421.833648,0.010951751,1421.835407,0.01093952,1421.718121,0.010927302,22,80,0.11548,140,1,0,0,0,0
1419.734091,0.010912654,1420.856101,0.010900469,1421.729998,0.010888297,1421.844524,0.010876137,1421.846271,0.01086399,1421.728972,0.010851857,22,80,0.11548,140,1,0,0,0,0
1419.744929,0.010837309,1420.866926,0.010825208,1421.740811,0.01081312,1421.855325,0.010801044,1421.85706,0.010788981,1421.739749,0.010776932,22,80,0.11548,140,1,0,0,0,0
1419.755691,0.010762485,1420.877677,0.010750467,1421.751549,0.010738463,1421.866051,0.01072647,1421.867774,0.01071449,1421.750452,0.010702524,22,80,0.11548,140,1,0,0,0,0
1419.766379,0.010688177,1420.888353,0.010676242,1421.762214,0.010664321,1421.876704,0.010652411,1421.878415,0.010640514,1421.761081,0.01062863,22,80,0.11548,140,1,0,0,0,0
1419.776994,0.010614382,1420.898955,0.01060253,1421.772804,0.010590691,1421.887283,0.010578863,1421.888982,0.010567048,1421.771636,0.010555247,22,80,0.11548,140,1,0,0,0,0
1419.787535,0.010541097,1420.909485,0.010529327,1421.783322,0.010517569,1421.897789,0.010505823,1421.899476,0.01049409,1421.782118,0.01048237,22,80,0.11548,140,1,0,0,0,0
1419.798003,0.010468318,1420.919941,0.010456629,1421.793767,0.010444952,1421.908222,0.010433287,1421.909897,0.010421635,1421.792528,0.010409996,22,80,0.11548,140,1,0,0,0,0
1419.808399,0.010396041,1420.930326,0.010384432,1421.80414,0.010372837,1421.918583,0.010361252,1421.920247,0.010349681,1421.802866,0.010338122,22,80,0.11548,140,1,0,0,0,0
1419.818724,0.010324263,1420.940639,0.010312735,1421.814441,0.010301219,1421.928873,0.010289715,1421.930525,0.010278223,1421.813133,0.010266744,22,80,0.11548,140,1,0,0,0,0
1419.828977,0.010252981,1420.95088,0.010241532,1421.824671,0.010230096,1421.939091,0.010218671,1421.940733,0.010207259,1421.823329,0.010195859,22,80,0.11548,140,1,0,0,0,0
1419.839159,0.010182191,1420.961051,0.010170821,1421.83483,0.010159464,1421.94924,0.010148118,1421.950869,0.010136784,1421.833454,0.010125463,22,80,0.11548,140,1,0,0,0,0
1419.849271,0.01011189,1420.971152,0.010100598,1421.84492,0.010089319,1421.959318,0.010078052,1421.960936,0.010066796,1421.84351,0.010055553,22,80,0.11548,140,1,0,0,0,0
1419.859313,0.010042074,1420.981182,0.01003086,1421.854939,0.010019659,1421.969326,0.010008469,1421.970933,0.009997292,1421.853496,0.009986126,22,80,0.11548,140,1,0,0,0,0
1419.869285,0.00997274,1420.991144,0.009961604,1421.86489,0.00995048,1421.979265,0.009939368,1421.980862,0.009928267,1421.863413,0.009917179,22,80,0.11548,140,1,0,0,0,0
1419.879189,0.009903885,1421.001037,0.009892826,1421.874772,0.009881779,1421.989136,0.009870743,1421.990721,0.009859719,1421.873262,0.009848707,22,80,0.11548,140,1,0,0,0,0
1419.889025,0.009835505,1421.010861,0.009824522,1421.884585,0.009813552,1421.998939,0.009802592,1422.000513,0.009791644,1421.883043,0.009780708,22,80,0.11548,140,1,0,0,0,0
1419.898792,0.009767597,1421.020618,0.00975669,1421.894331,0.009745796,1422.008674,0.009734911,1422.010237,0.009724039,1421.892756,0.009713179,22,80,0.11548,140,1,0,0,0,0
1419.908493,0.009700158,1421.030307,0.009689327,1421.90401,0.009678507,1422.018341,0.009667698,1422.019894,0.009656901,1421.902402,0.009646116,22,80,0.11548,140,1,0,0,0,0
1419.918126,0.009633185,1421.03993,0.009622429,1421.913621,0.009611684,1422.027942,0.009600949,1422.029484,0.009590227,1421.911981,0.009579516,22,80,0.11548,140,1,0,0,0,0
1419.927692,0.009566674,1421.049486,0.009555992,1421.923167,0.009545321,1422.037477,0.009534661,1422.039008,0.009524013,1421.921495,0.009513376,22,80,0.11548,140,1,0,0,0,0
1419.937193,0.009500623,1421.058976,0.009490014,1421.932646,0.009479417,1422.046946,0.009468831,1422.048466,0.009458256,1421.930943,0.009447692,22,80,0.11548,140,1,0,0,0,0
1419.946628,0.009435027,1421.0684,0.009424492,1421.94206,0.009413968,1422.056349,0.009403455,1422.057859,0.009392953,1421.940325,0.009382462,22,80,0.11548,140,1,0,0,0,0
1419.955998,0.009369885,1421.07776,0.009359422,1421.951409,0.009348971,1422.065688,0.00933853,1422.067188,0.0093281,1421.949643,0.009317683,22,80,0.11548,140,1,0,0,0,0
1419.965303,0.009305192,1421.087054,0.009294802,1421.960693,0.009284422,1422.074962,0.009274054,1422.076451,0.009263696,1421.958896,0.00925335,22,80,0.11548,140,1,0,0,0,0
1419.974544,0.009240946,1421.096285,0.009230627,1421.969914,0.00922032,1422.084172,0.009210022,1422.085651,0.009199736,1421.968085,0.009189462,22,80,0.11548,140,1,0,0,0,0
1419.983721,0.009177143,1421.105452,0.009166896,1421.97907,0.009156659,1422.093318,0.009146433,1422.094787,0.009136218,1421.977211,0.009126015,22,80,0.11548,140,1,0,0,0,0
1419.992835,0.009113781,1421.114556,0.009103604,1421.988164,0.009093439,1422.102402,0.009083283,1422.10386,0.009073139,1421.986274,0.009063006,22,80,0.11548,140,1,0,0,0,0
1420.001886,0.009050856,1421.123596,0.00904075,1421.997194,0.009030655,1422.111422,0.009020569,1422.112871,0.009010495,1421.995275,0.009000432,22,80,0.11548,140,1,0,0,0,0
1420.010874,0.008988366,1421.132575,0.00897833,1422.006163,0.008968304,1422.12038,0.008958288,1422.121819,0.008948283,1422.004213,0.008938289,22,80,0.11548,140,1,0,0,0,0
1420.019801,0.008926307,1421.141491,0.00891634,1422.015069,0.008906384,1422.129277,0.008896437,1422.130706,0.008886501,1422.01309,0.008876577,22,80,0.11548,140,1,0,0,0,0
1420.028665,0.008864677,1421.150346,0.008854779,1422.023914,0.008844891,1422.138112,0.008835013,1422.139531,0.008825146,1422.021905,0.00881529,22,80,0.11548,140,1,0,0,0,0
1420.037469,0.008803472,1421.159139,0.008793642,1422.032698,0.008783823,1422.146886,0.008774013,1422.148295,0.008764214,1422.03066,0.008754426,22,80,0.11548,140,1,0,0,0,0
1420.046211,0.00874269,1421.167872,0.008732928,1422.041421,0.008723176,1422.155599,0.008713434,1422.156999,0.008703703,1422.039353,0.008693982,22,80,0.11548,140,1,0,0,0,0
1420.054894,0.008682328,1421.176545,0.008672633,1422.050084,0.008662949,1422.164253,0.008653274,1422.165642,0.00864361,1422.047987,0.008633956,22,80,0.11548,140,1,0,0,0,0
1420.063516,0.008622382,1421.185158,0.008612754,1422.058687,0.008603137,1422.172846,0.008593529,1422.174226,0.008583931,1422.056562,0.008574344,22,80,0.11548,140,1,0,0,0,0
1420.072079,0.00856285,1421.193711,0.008553289,1422.067231,0.008543738,1422.18138,0.008534196,1422.182751,0.008524665,1422.065077,0.008515144,22,80,0.11548,140,1,0,0,0,0
1420.080583,0.008503729,1421.202205,0.008494234,1422.075716,0.008484749,1422.189856,0.008475273,1422.191217,0.008465808,1422.073533,0.008456353,22,80,0.11548,140,1,0,0,0,0
1420.089028,0.008445017,1421.210641,0.008435587,1422.084142,0.008426167,1422.198272,0.008416757,1422.199624,0.008407357,1422.081931,0.008397967,22,80,0.11548,140,1,0,0,0,0
1420.097414,0.00838671,1421.219018,0.008377345,1422.09251,0.00836799,1422.206631,0.008358645,1422.207973,0.00834931,1422.090271,0.008339985,22,80,0.11548,140,1,0,0,0,0
1420.105743,0.008328805,1421.227338,0.008319505,1422.10082,0.008310215,1422.214932,0.008300934,1422.216265,0.008291663,1422.098554,0.008282403,22,80,0.11548,140,1,0,0,0,0
1420.114014,0.0082713,1421.2356,0.008262064,1422.109073,0.008252838,1422.223176,0.008243621,1422.224499,0.008234415,1422.106779,0.008225218,22,80,0.11548,140,1,0,0,0,0
1420.122229,0.008214192,1421.243805,0.00820502,1422.117269,0.008195858,1422.231362,0.008186705,1422.232677,0.008177562,1422.114947,0.008168429,22,80,0.11548,140,1,0,0,0,0
1420.130386,0.008157479,1421.251953,0.00814837,1422.125408,0.008139271,1422.239492,0.008130181,1422.240798,0.008121101,1422.123059,0.008112031,22,80,0.11548,140,1,0,0,0,0
1420.138487,0.008101157,1421.260045,0.008092111,1422.133491,0.008083075,1422.247567,0.008074047,1422.248863,0.00806503,1422.131115,0.008056023,22,80,0.11548,140,1,0,0,0,0
1420.146533,0.008045223,1421.268082,0.00803624,1422.141518,0.008027266,1422.255585,0.008018301,1422.256872,0.008009346,1422.139116,0.008000401,22,80,0.11548,140,1,0,0,0,0
1420.154522,0.007989677,1421.276062,0.007980755,1422.14949,0.007971843,1422.263548,0.00796294,1422.264826,0.007954047,1422.147061,0.007945164,22,80,0.11548,140,1,0,0,0,0
1420.162457,0.007934513,1421.283988,0.007925653,1422.157407,0.007916803,1422.271456,0.007907962,1422.272726,0.00789913,1422.154951,0.007890308,22,80,0.11548,140,1,0,0,0,0
1420.170336,0.007879731,1421.291859,0.007870932,1422.165269,0.007862143,1422.279309,0.007853362,1422.28057,0.007844592,1422.162787,0.00783583,22,80,0.11548,140,1,0,0,0,0
1420.178162,0.007825326,1421.299675,0.007816588,1422.173077,0.00780786,1422.287108,0.00779914,1422.288361,0.00779043,1422.170569,0.007781729,22,80,0.11548,140,1,0,0,0,0
1420.185933,0.007771298,1421.307438,0.00776262,1422.180831,0.007753952,1422.294854,0.007745292,1422.296097,0.007736642,1422.178297,0.007728001,22,80,0.11548,140,1,0,0,0,0
1420.193651,0.007717642,1421.315147,0.007709024,1422.188531,0.007700416,1422.302545,0.007691816,1422.30378,0.007683226,1422.185971,0.007674645,22,80,0.11548,140,1,0,0,0,0
1420.201315,0.007664357,1421.322803,0.007655798,1422.196179,0.00764725,1422.310184,0.007638709,1422.311411,0.007630178,1422.193593,0.007621656,22,80,0.11548,140,1,0,0,0,0
1420.208927,0.007611439,1421.330406,0.00760294,1422.203773,0.00759445,1422.31777,0.007585969,1422.318988,0.007577497,1422.201162,0.007569034,22,80,0.11548,140,1,0,0,0,0
1420.216485,0.007558887,1421.337956,0.007550447,1422.211315,0.007542016,1422.325304,0.007533593,1422.326513,0.007525179,1422.208679,0.007516775,22,80,0.11548,140,1,0,0,0,0
1420.223992,0.007506698,1421.345455,0.007498316,1422.218805,0.007489943,1422.332785,0.007481578,1422.333987,0.007473223,1422.216144,0.007464876,22,80,0.11548,140,1,0,0,0,0
1420.231447,0.007454869,1421.352901,0.007446545,1422.226243,0.00743823,1422.340215,0.007429923,1422.341408,0.007421625,1422.223557,0.007413336,22,80,0.11548,140,1,0,0,0,0
1420.23885,0.007403399,1421.360296,0.007395132,1422.23363,0.007386874,1422.347594,0.007378624,1422.348779,0.007370384,1422.230919,0.007362152,22,80,0.11548,140,1,0,0,0,0
1420.246203,0.007352283,1421.36764,0.007344073,1422.240966,0.007335872,1422.354921,0.00732768,1422.356098,0.007319496,1422.238231,0.007311321,22,80,0.11548,140,1,0,0,0,0
1420.253504,0.00730152,1421.374934,0.007293367,1422.248251,0.007285223,1422.362199,0.007277087,1422.363367,0.00726896,1422.245491,0.007260842,22,80,0.11548,140,1,0,0,0,0
1420.260755,0.007251108,1421.382177,0.007243011,1422.255486,0.007234923,1422.369425,0.007226844,1422.370586,0.007218772,1422.252702,0.00721071,22,80,0.11548,140,1,0,0,0,0
1420.267956,0.007201044,1421.38937,0.007193003,1422.262671,0.007184971,1422.376602,0.007176947,1422.377755,0.007168932,1422.259863,0.007160925,22,80,0.11548,140,1,0,0,0,0
1420.275108,0.007151326,1421.396513,0.00714334,1422.269806,0.007135364,1422.38373,0.007127395,1422.384874,0.007119435,1422.266975,0.007111484,22,80,0.11548,140,1,0,0,0,0
1420.28221,0.00710195,1421.403607,0.00709402,1422.276892,0.007086099,1422.390808,0.007078185,1422.391944,0.00707028,1422.274037,0.007062384,22,80,0.11548,140,1,0,0,0,0
1420.289263,0.007052916,1421.410652,0.007045041,1422.28393,0.007037174,1422.397837,0.007029315,1422.398966,0.007021464,1422.281051,0.007013622,22,80,0.11548,140,1,0,0,0,0
1420.296267,0.00700422,1421.417649,0.006996399,1422.290918,0.006988587,1422.404818,0.006980782,1422.405939,0.006972986,1422.288016,0.006965198,22,80,0.11548,140,1,0,0,0,0
1420.303223,0.006955861,1421.424597,0.006948094,1422.297859,0.006940335,1422.411751,0.006932584,1422.412864,0.006924842,1422.294933,0.006917108,22,80,0.11548,140,1,0,0,0,0
1420.31013,0.006907835,1421.431497,0.006900122,1422.304751,0.006892417,1422.418635,0.006884719,1422.419741,0.00687703,1422.301802,0.00686935,22,80,0.11548,140,1,0,0,0,0
1420.316991,0.006860141,1421.438349,0.006852481,1422.311596,0.006844829,1422.425472,0.006837185,1422.42657,0.006829549,1422.308624,0.006821922,22,80,0.11548,140,1,0,0,0,0
1420.323803,0.006812777,1421.445154,0.006805169,1422.318393,0.00679757,1422.432262,0.006789979,1422.433353,0.006782396,1422.315399,0.006774821,22,80,0.11548,140,1,0,0,0,0
1420.330569,0.006765739,1421.451913,0.006758184,1422.325144,0.006750638,1422.439006,0.006743098,1422.440088,0.006735568,1422.322127,0.006728045,22,80,0.11548,140,1,0,0,0,0
1420.337288,0.006719026,1421.458624,0.006711523,1422.331848,0.006704029,1422.445702,0.006696542,1422.446777,0.006689063,1422.328809,0.006681592,22,80,0.11548,140,1,0,0,0,0
1420.343961,0.006672636,1421.465289,0.006665185,1422.338506,0.006657742,1422.452352,0.006650307,1422.45342,0.006642879,1422.335444,0.00663546,22,80,0.11548,140,1,0,0,0,0
1420.350587,0.006626565,1421.471908,0.006619166,1422.345118,0.006611775,1422.458957,0.006604391,1422.460017,0.006597015,1422.342034,0.006589647,22,80,0.11548,140,1,0,0,0,0
1420.357168,0.006580813,1421.478482,0.006573465,1422.351684,0.006566125,1422.465516,0.006558792,1422.466569,0.006551467,1422.348578,0.00654415,22,80,0.11548,140,1,0,0,0,0
1420.363704,0.006535377,1421.48501,0.00652808,1422.358204,0.00652079,1422.472029,0.006513508,1422.473075,0.006506233,1422.355077,0.006498967,22,80,0.11548,140,1,0,0,0,0
1420.370194,0.006490255,1421.491493,0.006483008,1422.36468,0.006475768,1422.478498,0.006468536,1422.479536,0.006461312,1422.361531,0.006454096,22,80,0.11548,140,1,0,0,0,0
1420.376639,0.006445444,1421.497931,0.006438247,1422.371111,0.006431057,1422.484921,0.006423875,1422.485953,0.006416701,1422.36794,0.006409534,22,80,0.11548,140,1,0,0,0,0
1420.38304,0.006400942,1421.504325,0.006393795,1422.377498,0.006386655,1422.491301,0.006379523,1422.492325,0.006372398,1422.374306,0.006365281,22,80,0.11548,140,1,0,0,0,0
1420.389397,0.006356748,1421.510675,0.00634965,1422.383841,0.00634256,1422.497636,0.006335476,1422.498654,0.006328401,1422.380627,0.006321333,22,80,0.11548,140,1,0,0,0,0
1420.39571,0.006312859,1421.516981,0.00630581,1422.390139,0.006298768,1422.503928,0.006291734,1422.504938,0.006284707,1422.386905,0.006277688,22,80,0.11548,140,1,0,0,0,0
1420.401979,0.006269273,1421.523243,0.006262272,1422.396395,0.00625528,1422.510177,0.006248294,1422.51118,0.006241315,1422.393139,0.006234345,22,80,0.11548,140,1,0,0,0,0
1420.408205,0.006225988,1421.529462,0.006219036,1422.402607,0.006212091,1422.516382,0.006205153,1422.517378,0.006198223,1422.39933,0.006191301,22,80,0.11548,140,1,0,0,0,0
1420.414388,0.006183001,1421.535638,0.006176097,1422.408776,0.006169201,1422.522544,0.006162311,1422.523533,0.006155429,1422.405479,0.006148554,22,80,0.11548,140,1,0,0,0,0
1420.420528,0.006140312,1421.541771,0.006133455,1422.414902,0.006126606,1422.528664,0.006119764,1422.529646,0.00611293,1422.411585,0.006106102,22,80,0.11548,140,1,0,0,0,0
1420.426626,0.006097917,1421.547862,0.006091108,1422.420987,0.006084306,1422.534741,0.006077511,1422.535717,0.006070724,1422.417649,0.006063944,22,80,0.11548,140,1,0,0,0,0
1420.432682,0.006055815,1421.553912,0.006049053,1422.427029,0.006042298,1422.540777,0.00603555,1422.541746,0.006028809,1422.423671,0.006022076,22,80,0.11548,140,1,0,0,0,0
1420.438696,0.006014003,1421.559919,0.006007288,1422.43303,0.00600058,1422.546771,0.005993879,1422.547733,0.005987185,1422.429652,0.005980498,22,80,0.11548,140,1,0,0,0,0
1420.444669,0.005972481,1421.565885,0.005965812,1422.438989,0.00595915,1422.552723,0.005952495,1422.553679,0.005945847,1422.435591,0.005939206,22,80,0.11548,140,1,0,0,0,0
1420.4506,0.005931245,1421.571809,0.005924622,1422.444907,0.005918006,1422.558635,0.005911397,1422.559584,0.005904795,1422.441489,0.0058982,22,80,0.11548,140,1,0,0,0,0
1420.45649,0.005890293,1421.577693,0.005883716,1422.450784,0.005877146,1422.564505,0.005870582,1422.565448,0.005864026,1422.447346,0.005857477,22,80,0.11548,140,1,0,0,0,0
1420.46234,0.005849625,1421.583536,0.005843093,1422.456621,0.005836568,1422.570335,0.00583005,1422.571271,0.005823539,1422.453163,0.005817035,22,80,0.11548,140,1,0,0,0,0
1420.468149,0.005809237,1421.589339,0.00580275,1422.462417,0.005796271,1422.576125,0.005789797,1422.577055,0.005783331,1422.45894,0.005776872,22,80,0.11548,140,1,0,0,0,0
1420.473918,0.005769128,1421.595102,0.005762686,1422.468173,0.005756251,1422.581875,0.005749823,1422.582798,0.005743401,1422.464677,0.005736987,22,80,0.11548,140,1,0,0,0,0
1420.479647,0.005729296,1421.600824,0.005722899,1422.47389,0.005716508,1422.587585,0.005710124,1422.588502,0.005703747,1422.470375,0.005697377,22,80,0.11548,140,1,0,0,0,0
1420.485337,0.005689739,1421.606508,0.005683386,1422.479567,0.005677039,1422.593256,0.005670699,1422.594166,0.005664366,1422.476033,0.00565804,22,80,0.11548,140,1,0,0,0,0
1420.490988,0.005650455,1421.612152,0.005644146,1422.485204,0.005637843,1422.598887,0.005631547,1422.599791,0.005625257,1422.481652,0.005618975,22,80,0.11548,140,1,0,0,0,0
1420.496599,0.005611443,1421.617757,0.005605177,1422.490803,0.005598918,1422.60448,0.005592665,1422.605378,0.005586419,1422.487232,0.00558018,22,80,0.11548,140,1,0,0,0,0
1420.502172,0.005572699,1421.623324,0.005566477,1422.496364,0.005560261,1422.610034,0.005554051,1422.610926,0.005547848,1422.492774,0.005541652,22,80,0.11548,140,1,0,0,0,0
1420.507706,0.005534223,1421.628852,0.005528044,1422.501885,0.005521871,1422.61555,0.005515704,1422.616435,0.005509544,1422.498277,0.005503391,22,80,0.11548,140,1,0,0,0,0
1420.513202,0.005496013,1421.634342,0.005489876,1422.507369,0.005483746,1422.621027,0.005477622,1422.621907,0.005471504,1422.503742,0.005465394,22,80,0.11548,140,1,0,0,0,0
1420.51866,0.005458067,1421.639793,0.005451972,1422.512815,0.005445884,1422.626467,0.005439802,1422.62734,0.005433727,1422.50917,0.005427659,22,80,0.11548,140,1,0,0,0,0
1420.52408,0.005420383,1421.645208,0.00541433,1422.518223,0.005408284,1422.631869,0.005402244,1422.632737,0.005396211,1422.51456,0.005390184,22,80,0.11548,140,1,0,0,0,0
1420.529463,0.005382958,1421.650585,0.005376948,1422.523594,0.005370944,1422.637234,0.005364945,1422.638096,0.005358954,1422.519913,0.005352969,22,80,0.11548,140,1,0,0,0,0
1420.534809,0.005345793,1421.655925,0.005339824,1422.528928,0.005333861,1422.642562,0.005327904,1422.643418,0.005321954,1422.525229,0.00531601,22,80,0.11548,140,1,0,0,0,0
1420.540118,0.005308884,1421.661228,0.005302956,1422.534225,0.005297034,1422.647853,0.005291118,1422.648703,0.005285209,1422.530508,0.005279306,22,80,0.11548,140,1,0,0,0,0
1420.54539,0.005272229,1421.666494,0.005266342,1422.539486,0.005260461,1422.653108,0.005254587,1422.653951,0.005248718,1422.535751,0.005242856,22,80,0.11548,140,1,0,0,0,0
1420.550626,0.005235828,1421.671724,0.005229982,1422.54471,0.005224141,1422.658326,0.005218307,1422.659164,0.005212479,1422.540958,0.005206658,22,80,0.11548,140,1,0,0,0,0
1420.555826,0.005199678,1421.676918,0.005193872,1422.549898,0.005188072,1422.663508,0.005182278,1422.66434,0.005176491,1422.546129,0.005170709,22,80,0.11548,140,1,0,0,0,0
1420.56099,0.005163778,1421.682076,0.005158012,1422.55505,0.005152252,1422.668655,0.005146498,1422.669481,0.00514075,1422.551264,0.005135009,22,80,0.11548,140,1,0,0,0,0
1420.566118,0.005128125,1421.687198,0.005122399,1422.560167,0.005116679,1422.673766,0.005110965,1422.674586,0.005105257,1422.556363,0.005099555,22,80,0.11548,140,1,0,0,0,0
1420.57121,0.005092719,1421.692285,0.005087032,1422.565248,0.005081352,1422.678842,0.005075677,1422.679656,0.005070008,1422.561428,0.005064346,22,80,0.11548,140,1,0,0,0,0
1420.576268,0.005057557,1421.697337,0.00505191,1422.570294,0.005046268,1422.683882,0.005040633,1422.684691,0.005035003,1422.566457,0.00502938,22,80,0.11548,140,1,0,0,0,0
1420.581291,0.005022638,1421.702354,0.00501703,1422.575306,0.005011427,1422.688888,0.005005831,1422.689692,0.00500024,1422.571452,0.004994656,22,80,0.11548,140,1,0,0,0,0
1420.586279,0.00498796,1421.707337,0.00498239,1422.580283,0.004976827,1422.693859,0.004971269,1422.694657,0.004965717,1422.576412,0.004960171,22,80,0.11548,140,1,0,0,0,0
1420.591232,0.004953521,1421.712285,0.00494799,1422.585225,0.004942465,1422.698796,0.004936945,1422.699589,0.004931432,1422.581338,0.004925924,22,80,0.11548,140,1,0,0,0,0
1420.596151,0.004919321,1421.717198,0.004913828,1422.590134,0.004908341,1422.703699,0.004902859,1422.704486,0.004897383,1422.58623,0.004891914,22,80,0.11548,140,1,0,0,0,0
1420.601037,0.004885356,1421.722078,0.004879901,1422.595008,0.004874452,1422.708568,0.004869008,1422.70935,0.00486357,1422.591088,0.004858138,22,80,0.11548,140,1,0,0,0,0
1420.605888,0.004851626,1421.726924,0.004846208,1422.599849,0.004840797,1422.713403,0.004835391,1422.71418,0.00482999,1422.595912,0.004824596,22,80,0.11548,140,1,0,0,0,0
1420.610706,0.004818129,1421.731737,0.004812749,1422.604656,0.004807374,1422.718206,0.004802006,1422.718976,0.004796643,1422.600704,0.004791285,22,80,0.11548,140,1,0,0,0,0
1420.615491,0.004784863,1421.736517,0.00477952,1422.60943,0.004774183,1422.722974,0.004768851,1422.72374,0.004763525,1422.605462,0.004758205,22,80,0.11548,140,1,0,0,0,0
1420.620243,0.004751826,1421.741263,0.00474652,1422.614172,0.00474122,1422.72771,0.004735925,1422.728471,0.004730636,1422.610187,0.004725353,22,80,0.11548,140,1,0,0,0,0
1420.624962,0.004719018,1421.745977,0.004713749,1422.61888,0.004708485,1422.732414,0.004703227,1422.733169,0.004697974,1422.61488,0.004692727,22,80,0.11548,140,1,0,0,0,0
1420.629649,0.004686436,1421.750658,0.004681203,1422.623556,0.004675976,1422.737084,0.004670754,1422.737834,0.004665538,1422.61954,0.004660327,22,80,0.11548,140,1,0,0,0,0
1420.634303,0.00465408,1421.755307,0.004648883,1422.6282,0.004643692,1422.741723,0.004638506,1422.742467,0.004633325,1422.624168,0.00462815,22,80,0.11548,140,1,0,0,0,0
1420.638925,0.004621946,1421.759924,0.004616785,1422.632811,0.00461163,1422.746329,0.00460648,1422.747069,0.004601335,1422.628765,0.004596196,22,80,0.11548,140,1,0,0,0,0
